Long_Term_Fuel_Trim_Bank1,Engine_coolant_temperature.1,Activation_of_Air_compressor,Torque_of_friction,Engine_soacking_time,Intake_air_pressure,Time(s),Class,Trip_ID
2.3,80,1,17.2,8,53,46,F,2
2.3,80,1,17.2,8,49,47,F,2
2.3,80,1,17.2,8,45,48,F,2
2.3,81,1,16.8,8,45,49,F,2
2.3,81,1,16.4,8,50,50,F,2
2.3,81,1,17.6,8,46,51,F,2
2.3,81,1,17.2,8,57,52,F,2
2.3,81,1,17.6,8,53,53,F,2
2.3,81,1,17.2,8,51,54,F,2
2.3,81,1,17.2,8,54,55,F,2
2.3,81,1,17.2,8,50,56,F,2
2.3,81,1,17.2,8,44,57,F,2
2.3,81,1,17.2,8,49,58,F,2
2.3,81,1,16.8,8,54,59,F,2
2.3,80,1,15.2,8,89,60,F,2
2.3,80,1,15.6,8,62,61,F,2
2.3,81,1,14.8,8,56,62,F,2
2.3,81,1,14.8,8,59,63,F,2
2.3,81,1,15.2,8,47,64,F,2
2.3,81,1,15.2,8,45,65,F,2
2.3,81,1,15.2,8,43,66,F,2
2.3,81,1,15.2,8,42,67,F,2
2.3,81,1,15.6,8,32,68,F,2
2.3,81,1,16.0,8,33,69,F,2
2.3,81,1,16.4,8,38,70,F,2
2.3,81,1,16.4,8,42,71,F,2
2.3,81,1,16.4,8,46,72,F,2
2.3,81,1,16.4,8,46,73,F,2
2.3,81,1,16.4,8,52,74,F,2
2.3,81,1,16.0,8,55,75,F,2
2.3,81,1,15.2,8,77,76,F,2
2.3,81,1,15.2,8,43,77,F,2
2.3,81,1,15.6,8,37,78,F,2
2.3,81,1,16.0,8,47,79,F,2
2.3,81,1,16.4,8,49,80,F,2
2.3,81,1,16.4,8,50,81,F,2
2.3,81,1,15.6,8,50,82,F,2
2.3,81,1,15.6,8,51,83,F,2
2.3,81,1,15.2,8,52,84,F,2
2.3,81,1,15.2,8,61,85,F,2
2.3,81,1,15.2,8,60,86,F,2
2.3,81,1,15.2,8,60,87,F,2
2.3,81,1,15.2,8,61,88,F,2
2.3,81,1,14.8,8,62,89,F,2
2.3,81,1,14.5,8,62,90,F,2
2.3,81,1,14.5,8,62,91,F,2
2.3,81,1,14.5,8,62,92,F,2
2.3,81,1,14.5,8,64,93,F,2
2.3,81,1,14.5,8,63,94,F,2
2.3,81,1,14.5,8,61,95,F,2
2.3,81,1,14.5,8,61,96,F,2
2.3,81,1,14.1,8,61,97,F,2
2.3,81,1,13.7,8,61,98,F,2
2.3,81,1,13.7,8,61,99,F,2
2.3,81,1,13.7,8,61,100,F,2
2.3,81,1,13.7,8,61,101,F,2
2.3,81,1,13.7,8,61,102,F,2
2.3,81,1,13.7,8,61,103,F,2
2.3,81,1,13.7,8,60,104,F,2
2.3,81,1,13.7,8,61,105,F,2
2.3,81,1,13.7,8,61,106,F,2
2.3,81,1,13.7,8,61,107,F,2
2.3,81,1,13.7,8,61,108,F,2
2.3,81,1,13.7,8,61,109,F,2
2.3,81,1,13.7,8,62,110,F,2
2.3,81,1,13.7,8,64,111,F,2
2.3,81,1,13.7,8,54,112,F,2
2.3,81,1,14.1,8,50,113,F,2
2.3,81,1,14.5,8,46,114,F,2
2.3,81,1,14.5,8,47,115,F,2
2.3,81,1,14.1,8,51,116,F,2
2.3,81,1,13.7,8,60,117,F,2
2.3,81,1,13.7,8,59,118,F,2
2.3,81,1,13.7,8,58,119,F,2
2.3,81,1,13.7,8,57,120,F,2
2.3,81,1,13.7,8,58,121,F,2
2.3,81,1,13.7,8,58,122,F,2
2.3,81,1,13.7,8,56,123,F,2
2.3,81,1,13.7,8,55,124,F,2
2.3,81,1,12.9,8,74,125,F,2
2.3,81,1,13.7,8,43,126,F,2
2.3,81,1,12.9,8,60,127,F,2
2.3,81,1,12.5,8,81,128,F,2
2.3,81,1,12.5,8,71,129,F,2
2.3,81,1,13.7,8,35,130,F,2
2.3,81,1,12.5,8,77,131,F,2
2.3,81,1,12.5,8,90,132,F,2
2.3,81,1,12.5,8,89,133,F,2
2.3,81,1,12.5,8,82,134,F,2
2.3,81,1,12.9,8,76,135,F,2
2.3,81,1,12.5,8,74,136,F,2
2.3,81,1,12.5,8,73,137,F,2
2.3,81,1,14.1,8,36,138,F,2
2.3,81,1,14.5,8,35,139,F,2
2.3,81,1,14.5,8,35,140,F,2
2.3,82,1,14.5,8,36,141,F,2
2.3,82,1,14.5,8,37,142,F,2
2.3,82,1,14.5,8,37,143,F,2
2.3,82,1,14.5,8,37,144,F,2
2.3,82,1,14.5,8,37,145,F,2
2.3,82,1,14.5,8,37,146,F,2
2.3,82,1,14.1,8,31,147,F,2
2.3,82,1,14.1,8,26,148,F,2
2.3,82,1,13.7,8,32,149,F,2
2.3,82,1,12.9,8,29,150,F,2
2.3,82,1,12.9,8,32,151,F,2
2.3,82,1,12.9,8,38,152,F,2
2.3,82,1,12.9,8,42,153,F,2
2.3,82,1,12.9,8,47,154,F,2
2.3,82,1,13.3,8,49,155,F,2
2.3,81,1,13.7,8,50,156,F,2
2.3,81,1,13.7,8,50,157,F,2
2.3,81,1,13.7,8,51,158,F,2
2.3,81,1,14.1,8,50,159,F,2
2.3,81,1,14.5,8,49,160,F,2
2.3,81,1,14.5,8,49,161,F,2
2.3,81,1,14.5,8,49,162,F,2
2.3,81,1,14.5,8,49,163,F,2
2.3,81,1,14.5,8,49,164,F,2
2.3,81,1,14.1,8,49,165,F,2
2.3,81,1,13.7,8,53,166,F,2
2.3,81,1,14.5,8,58,167,F,2
2.3,81,1,14.8,8,60,168,F,2
2.3,81,1,15.2,8,62,169,F,2
2.3,82,1,15.2,8,63,170,F,2
2.3,82,1,15.2,8,62,171,F,2
2.3,82,1,15.2,8,63,172,F,2
2.3,82,1,15.2,8,62,173,F,2
2.3,82,1,14.5,8,62,174,F,2
2.3,82,1,14.5,8,62,175,F,2
2.3,82,1,15.2,8,63,176,F,2
2.3,82,1,14.5,8,63,177,F,2
2.3,82,1,14.5,8,62,178,F,2
2.3,82,1,14.5,8,62,179,F,2
2.3,82,1,14.5,8,61,180,F,2
2.3,82,1,14.5,8,61,181,F,2
2.3,82,1,14.5,8,61,182,F,2
2.3,82,1,14.5,8,61,183,F,2
2.3,82,1,14.5,8,61,184,F,2
2.3,82,1,14.1,8,62,185,F,2
2.3,82,1,13.7,8,62,186,F,2
2.3,82,1,13.7,8,60,187,F,2
2.3,82,1,13.7,8,60,188,F,2
2.3,82,1,13.7,8,60,189,F,2
2.3,82,1,13.7,8,60,190,F,2
2.3,82,1,13.7,8,60,191,F,2
2.3,82,1,13.7,8,60,192,F,2
2.3,82,1,13.7,8,60,193,F,2
2.3,82,1,13.7,8,60,194,F,2
2.3,82,1,13.7,8,60,195,F,2
2.3,82,1,13.7,8,61,196,F,2
2.3,82,1,13.7,8,60,197,F,2
2.3,82,1,13.7,8,60,198,F,2
2.3,82,1,13.7,8,60,199,F,2
2.3,82,1,13.7,8,59,200,F,2
2.3,82,1,13.7,8,60,201,F,2
2.3,82,1,13.7,8,59,202,F,2
2.3,82,1,13.7,8,59,203,F,2
2.3,82,1,13.7,8,59,204,F,2
2.3,82,1,13.7,8,60,205,F,2
2.3,82,1,13.7,8,61,206,F,2
2.3,82,1,14.5,8,59,207,F,2
2.3,82,1,14.5,8,59,208,F,2
2.3,82,1,14.5,8,59,209,F,2
2.3,82,1,14.1,8,62,210,F,2
2.3,82,1,13.3,8,71,211,F,2
2.3,82,1,12.9,8,79,212,F,2
2.3,82,1,13.7,8,48,213,F,2
2.3,82,1,13.3,8,40,214,F,2
2.3,82,1,13.3,8,55,215,F,2
2.3,82,1,12.9,8,73,216,F,2
2.3,82,1,13.3,8,63,217,F,2
2.3,82,1,13.3,8,60,218,F,2
2.3,-40,0,0.0,0,64,219,F,2
2.3,82,1,13.3,8,38,220,F,2
2.3,82,1,13.7,8,34,221,F,2
2.3,82,1,13.3,8,44,222,F,2
2.3,82,1,12.9,8,50,223,F,2
2.3,82,1,12.9,8,51,224,F,2
2.3,82,1,13.3,8,51,225,F,2
2.3,82,1,13.3,8,53,226,F,2
2.3,82,1,12.9,8,67,227,F,2
2.3,82,1,12.9,8,63,228,F,2
2.3,82,1,12.9,8,61,229,F,2
2.3,82,1,12.5,8,69,230,F,2
2.3,82,1,11.7,8,86,231,F,2
2.3,82,1,11.7,8,88,232,F,2
2.3,82,1,12.5,8,81,233,F,2
2.3,82,1,14.1,8,31,234,F,2
2.3,82,1,14.5,8,23,235,F,2
2.3,82,1,14.5,8,23,236,F,2
2.3,82,1,14.5,8,25,237,F,2
2.3,82,1,13.7,8,34,238,F,2
2.3,82,1,14.1,8,32,239,F,2
2.3,82,1,14.5,8,30,240,F,2
2.3,82,1,14.1,8,31,241,F,2
2.3,82,1,12.5,8,63,242,F,2
2.3,82,1,12.5,8,74,243,F,2
2.3,82,1,12.5,8,66,244,F,2
2.3,82,1,13.3,8,54,245,F,2
2.3,82,1,12.5,8,90,246,F,2
2.3,82,1,13.3,8,62,247,F,2
2.3,82,1,14.5,8,22,248,F,2
2.3,82,1,14.1,8,30,249,F,2
2.3,82,1,12.1,8,78,250,F,2
2.3,82,0,0.0,0,87,251,F,2
2.3,82,1,12.9,8,57,252,F,2
2.3,82,1,14.5,8,23,253,F,2
2.3,82,1,14.5,8,28,254,F,2
2.3,82,1,13.7,8,34,255,F,2
2.3,82,1,13.7,8,31,256,F,2
2.3,82,1,13.7,8,30,257,F,2
2.3,82,1,13.7,8,27,258,F,2
2.3,82,1,13.3,8,44,259,F,2
2.3,82,1,12.9,8,57,260,F,2
2.3,82,1,12.9,8,61,261,F,2
2.3,82,1,12.9,8,51,262,F,2
2.3,82,1,12.9,8,51,263,F,2
2.3,82,1,12.9,8,53,264,F,2
2.3,82,1,13.3,8,54,265,F,2
2.3,82,1,12.9,8,54,266,F,2
2.3,82,1,12.9,8,54,267,F,2
2.3,82,1,12.9,8,52,268,F,2
2.3,82,1,13.7,8,40,269,F,2
2.3,82,1,14.5,8,33,270,F,2
2.3,82,1,14.5,8,36,271,F,2
2.3,82,1,14.5,8,46,272,F,2
2.3,82,1,14.5,8,54,273,F,2
2.3,82,1,14.5,8,54,274,F,2
2.3,82,1,14.5,8,55,275,F,2
2.3,82,1,14.5,8,54,276,F,2
2.3,82,1,14.5,8,54,277,F,2
2.3,82,1,14.5,8,55,278,F,2
2.3,82,1,14.5,8,54,279,F,2
2.3,82,1,13.7,8,55,280,F,2
2.3,82,1,13.7,8,55,281,F,2
2.3,82,1,13.7,8,55,282,F,2
2.3,82,1,13.7,8,55,283,F,2
2.3,82,1,13.7,8,57,284,F,2
2.3,82,1,13.7,8,57,285,F,2
2.3,82,1,13.7,8,56,286,F,2
2.3,82,1,13.7,8,56,287,F,2
2.3,82,1,13.7,8,57,288,F,2
2.3,82,1,13.7,8,56,289,F,2
2.3,82,1,13.7,8,56,290,F,2
2.3,82,1,13.7,8,56,291,F,2
2.3,82,1,13.7,8,56,292,F,2
2.3,82,1,13.7,8,56,293,F,2
2.3,82,1,13.7,8,58,294,F,2
2.3,82,1,13.7,8,57,295,F,2
2.3,82,1,13.7,8,57,296,F,2
2.3,82,1,13.7,8,57,297,F,2
2.3,82,1,13.7,8,57,298,F,2
2.3,82,1,13.7,8,57,299,F,2
2.3,82,1,13.7,8,57,300,F,2
2.3,82,1,13.7,8,57,301,F,2
2.3,82,1,13.7,8,57,302,F,2
2.3,82,1,13.7,8,58,303,F,2
2.3,82,1,13.7,8,58,304,F,2
2.3,82,1,13.7,8,58,305,F,2
2.3,82,1,13.7,8,57,306,F,2
2.3,82,1,13.7,8,57,307,F,2
2.3,82,1,13.7,8,57,308,F,2
2.3,82,1,13.7,8,58,309,F,2
2.3,82,1,13.7,8,57,310,F,2
2.3,82,1,13.7,8,57,311,F,2
2.3,82,1,13.7,8,58,312,F,2
2.3,82,1,13.7,8,57,313,F,2
2.3,82,1,13.7,8,59,314,F,2
2.3,82,1,13.7,8,58,315,F,2
2.3,82,1,13.7,8,57,316,F,2
2.3,82,1,13.7,8,57,317,F,2
2.3,82,1,13.7,8,58,318,F,2
2.3,82,1,13.7,8,58,319,F,2
2.3,82,1,13.7,8,58,320,F,2
2.3,82,1,13.7,8,58,321,F,2
2.3,82,1,13.7,8,57,322,F,2
2.3,82,1,13.7,8,58,323,F,2
2.3,82,1,14.1,8,59,324,F,2
2.3,82,1,14.5,8,58,325,F,2
2.3,82,1,14.5,8,58,326,F,2
2.3,82,1,14.5,8,57,327,F,2
2.3,82,1,14.5,8,58,328,F,2
2.3,82,1,14.5,8,58,329,F,2
2.3,82,1,14.5,8,58,330,F,2
2.3,82,1,14.5,8,58,331,F,2
2.3,82,1,14.5,8,58,332,F,2
2.3,82,1,14.5,8,59,333,F,2
2.3,82,1,14.5,8,59,334,F,2
2.3,82,1,14.5,8,58,335,F,2
2.3,82,1,14.5,8,58,336,F,2
2.3,82,1,14.5,8,57,337,F,2
2.3,82,1,14.5,8,58,338,F,2
2.3,82,1,14.5,8,58,339,F,2
2.3,82,1,14.5,8,58,340,F,2
2.3,82,1,14.5,8,58,341,F,2
2.3,82,1,14.5,8,58,342,F,2
2.3,82,1,14.5,8,59,343,F,2
2.3,82,1,14.5,8,59,344,F,2
2.3,82,1,14.5,8,58,345,F,2
2.3,82,1,14.5,8,58,346,F,2
2.3,82,1,14.5,8,58,347,F,2
2.3,82,1,14.5,8,57,348,F,2
2.3,82,1,14.5,8,57,349,F,2
2.3,82,1,14.5,8,58,350,F,2
2.3,82,1,14.5,8,57,351,F,2
2.3,82,1,14.5,8,57,352,F,2
2.3,82,1,14.5,8,59,353,F,2
2.3,82,1,14.5,8,58,354,F,2
2.3,82,1,14.5,8,57,355,F,2
2.3,82,1,14.5,8,57,356,F,2
2.3,82,1,14.5,8,57,357,F,2
2.3,82,1,14.5,8,59,358,F,2
2.3,82,1,14.1,8,67,359,F,2
2.3,82,1,12.9,8,87,360,F,2
2.3,82,1,13.3,8,75,361,F,2
2.3,82,1,13.3,8,72,362,F,2
2.3,82,1,14.5,8,47,363,F,2
2.3,82,1,14.1,8,41,364,F,2
2.3,83,1,14.5,8,36,365,F,2
2.3,83,1,14.5,8,34,366,F,2
2.3,83,1,14.5,8,33,367,F,2
2.3,83,1,14.5,8,37,368,F,2
2.3,83,1,13.7,8,51,369,F,2
2.3,83,1,13.3,8,63,370,F,2
2.3,83,1,12.9,8,76,371,F,2
1.6,83,1,12.9,8,73,372,F,2
1.6,83,1,13.7,8,70,373,F,2
1.6,83,1,13.7,8,68,374,F,2
1.6,83,1,13.7,8,69,375,F,2
1.6,83,1,12.9,8,73,376,F,2
1.6,83,1,12.5,8,81,377,F,2
1.6,83,1,12.9,8,71,378,F,2
1.6,83,1,13.3,8,69,379,F,2
1.6,83,1,12.9,8,76,380,F,2
1.6,83,1,13.7,8,70,381,F,2
1.6,83,1,13.3,8,67,382,F,2
1.6,83,1,12.9,8,71,383,F,2
1.6,83,1,12.9,8,71,384,F,2
1.6,83,1,13.3,8,53,385,F,2
1.6,83,1,14.5,8,23,386,F,2
1.6,83,1,14.5,8,29,387,F,2
1.6,83,1,14.5,8,31,388,F,2
1.6,83,1,14.5,8,27,389,F,2
2.3,83,1,14.5,8,25,390,F,2
2.3,83,1,14.8,8,38,391,F,2
2.3,83,1,15.2,8,38,392,F,2
2.3,83,1,15.2,8,46,393,F,2
2.3,83,1,15.2,8,57,394,F,2
2.3,83,1,15.2,8,56,395,F,2
2.3,83,1,15.2,8,55,396,F,2
2.3,83,1,15.2,8,57,397,F,2
2.3,83,1,15.2,8,57,398,F,2
2.3,83,1,14.8,8,56,399,F,2
2.3,83,1,14.5,8,56,400,F,2
2.3,83,1,14.5,8,56,401,F,2
2.3,83,1,14.5,8,57,402,F,2
2.3,83,1,14.5,8,57,403,F,2
2.3,83,1,14.5,8,56,404,F,2
2.3,83,1,14.5,8,56,405,F,2
2.3,83,1,14.5,8,56,406,F,2
2.3,83,1,14.5,8,56,407,F,2
2.3,83,1,14.5,8,56,408,F,2
2.3,83,1,14.5,8,56,409,F,2
2.3,83,1,14.5,8,56,410,F,2
2.3,83,1,14.5,8,56,411,F,2
2.3,83,1,14.5,8,57,412,F,2
2.3,83,1,14.5,8,56,413,F,2
2.3,83,1,14.5,8,56,414,F,2
2.3,83,1,14.5,8,56,415,F,2
2.3,83,1,14.5,8,56,416,F,2
2.3,83,1,14.5,8,56,417,F,2
2.3,83,1,14.5,8,56,418,F,2
2.3,83,1,14.5,8,55,419,F,2
2.3,83,1,14.5,8,56,420,F,2
2.3,83,1,14.1,8,57,421,F,2
2.3,83,1,13.7,8,57,422,F,2
1.6,83,1,13.3,8,76,423,F,2
1.6,83,1,12.9,8,82,424,F,2
1.6,83,1,13.3,8,67,425,F,2
1.6,83,1,12.9,8,59,426,F,2
1.6,83,1,12.9,8,62,427,F,2
1.6,83,1,12.9,8,54,428,F,2
1.6,83,1,12.9,8,52,429,F,2
1.6,83,1,12.9,8,66,430,F,2
1.6,83,1,12.9,8,70,431,F,2
1.6,83,1,12.9,8,69,432,F,2
1.6,83,1,12.9,8,69,433,F,2
1.6,83,1,12.9,8,74,434,F,2
1.6,83,1,12.9,8,73,435,F,2
1.6,83,1,12.5,8,79,436,F,2
1.6,83,1,12.9,8,72,437,F,2
1.6,83,1,12.9,8,68,438,F,2
1.6,83,1,12.9,8,69,439,F,2
1.6,83,1,12.9,8,70,440,F,2
1.6,83,1,12.9,8,72,441,F,2
1.6,83,1,13.7,8,71,442,F,2
1.6,84,1,13.7,8,69,443,F,2
1.6,84,1,12.9,8,68,444,F,2
1.6,84,1,12.9,8,55,445,F,2
1.6,84,1,12.9,8,57,446,F,2
1.6,84,1,12.9,8,51,447,F,2
1.6,84,1,12.9,8,53,448,F,2
1.6,84,1,12.9,8,54,449,F,2
1.6,84,1,12.9,8,54,450,F,2
1.6,84,1,12.9,8,54,451,F,2
1.6,84,1,12.5,8,60,452,F,2
1.6,84,1,12.5,8,72,453,F,2
1.6,84,1,12.5,8,71,454,F,2
1.6,84,1,12.5,8,66,455,F,2
1.6,84,1,12.5,8,60,456,F,2
1.6,84,1,13.7,8,29,457,F,2
1.6,84,1,13.7,8,26,458,F,2
1.6,84,1,12.9,8,43,459,F,2
1.6,84,1,12.9,8,55,460,F,2
1.6,84,1,12.9,8,58,461,F,2
1.6,84,1,12.9,8,59,462,F,2
1.6,84,1,12.9,8,56,463,F,2
1.6,84,1,13.7,8,26,464,F,2
1.6,84,1,13.7,8,29,465,F,2
1.6,84,1,13.7,8,31,466,F,2
1.6,84,1,13.7,8,36,467,F,2
1.6,84,1,12.9,8,40,468,F,2
1.6,84,1,13.3,8,30,469,F,2
1.6,84,1,13.7,8,30,470,F,2
1.6,84,1,13.7,8,34,471,F,2
1.6,84,1,12.5,8,57,472,F,2
1.6,84,1,11.7,8,87,473,F,2
1.6,84,1,11.7,8,90,474,F,2
1.6,84,1,11.7,8,89,475,F,2
1.6,84,1,11.7,8,88,476,F,2
1.6,84,1,11.7,8,86,477,F,2
1.6,84,1,13.7,8,34,478,F,2
1.6,84,1,14.5,8,25,479,F,2
1.6,84,1,14.5,8,30,480,F,2
1.6,84,1,14.5,8,31,481,F,2
1.6,84,1,14.5,8,28,482,F,2
2.3,84,1,14.5,8,26,483,F,2
2.3,84,1,14.5,8,41,484,F,2
2.3,84,1,15.2,8,37,485,F,2
2.3,84,1,15.2,8,41,486,F,2
2.3,84,1,15.2,8,53,487,F,2
2.3,84,1,14.8,8,56,488,F,2
2.3,84,1,14.5,8,56,489,F,2
2.3,84,1,14.5,8,58,490,F,2
2.3,84,1,14.5,8,59,491,F,2
2.3,84,1,14.5,8,58,492,F,2
2.3,84,1,14.5,8,57,493,F,2
2.3,84,1,14.5,8,56,494,F,2
2.3,84,1,14.5,8,56,495,F,2
2.3,84,1,14.5,8,57,496,F,2
2.3,84,1,14.5,8,56,497,F,2
2.3,84,1,14.5,8,56,498,F,2
2.3,84,1,14.5,8,56,499,F,2
2.3,84,1,14.5,8,58,500,F,2
2.3,84,1,14.5,8,57,501,F,2
2.3,84,1,14.5,8,55,502,F,2
2.3,84,1,14.5,8,56,503,F,2
2.3,84,1,14.5,8,56,504,F,2
2.3,84,1,14.5,8,56,505,F,2
2.3,84,1,14.1,8,56,506,F,2
2.3,84,1,14.1,8,56,507,F,2
2.3,84,1,14.1,8,56,508,F,2
2.3,84,1,13.7,8,57,509,F,2
2.3,84,1,14.1,8,57,510,F,2
1.6,84,1,13.7,8,64,511,F,2
1.6,84,1,13.3,8,52,512,F,2
2.3,84,1,13.7,8,45,513,F,2
1.6,84,1,12.9,8,56,514,F,2
1.6,84,1,12.9,8,67,515,F,2
1.6,84,1,12.9,8,68,516,F,2
1.6,84,1,12.5,8,74,517,F,2
1.6,84,1,12.5,8,69,518,F,2
1.6,84,1,12.9,8,64,519,F,2
1.6,84,1,12.5,8,72,520,F,2
1.6,84,1,12.5,8,73,521,F,2
1.6,84,1,12.9,8,68,522,F,2
1.6,84,1,12.9,8,74,523,F,2
1.6,84,1,12.9,8,72,524,F,2
1.6,84,1,12.5,8,79,525,F,2
1.6,84,1,13.7,8,46,526,F,2
1.6,84,1,15.2,8,24,527,F,2
1.6,84,1,14.5,8,29,528,F,2
1.6,84,1,14.8,8,28,529,F,2
2.3,84,1,15.2,8,33,530,F,2
2.3,84,1,15.2,8,39,531,F,2
2.3,84,1,14.5,8,50,532,F,2
2.3,84,1,14.5,8,53,533,F,2
2.3,84,1,14.8,8,45,534,F,2
2.3,84,1,15.2,8,44,535,F,2
2.3,84,1,15.2,8,51,536,F,2
2.3,84,1,15.2,8,54,537,F,2
2.3,84,1,14.8,8,54,538,F,2
2.3,84,1,14.8,8,54,539,F,2
2.3,84,1,14.5,8,54,540,F,2
2.3,84,1,14.5,8,53,541,F,2
2.3,84,1,14.5,8,54,542,F,2
2.3,84,1,14.5,8,53,543,F,2
2.3,84,1,14.5,8,54,544,F,2
2.3,84,1,14.5,8,54,545,F,2
2.3,84,1,14.5,8,54,546,F,2
2.3,84,1,14.1,8,54,547,F,2
2.3,84,1,13.7,8,55,548,F,2
2.3,84,1,13.7,8,56,549,F,2
2.3,84,1,14.1,8,55,550,F,2
2.3,84,1,13.7,8,55,551,F,2
2.3,84,1,13.7,8,55,552,F,2
2.3,84,1,13.7,8,55,553,F,2
2.3,84,1,13.7,8,55,554,F,2
2.3,84,1,13.7,8,56,555,F,2
2.3,84,1,13.7,8,55,556,F,2
2.3,84,1,13.7,8,55,557,F,2
2.3,84,1,13.7,8,56,558,F,2
2.3,84,1,13.7,8,56,559,F,2
2.3,84,1,13.7,8,56,560,F,2
2.3,84,1,13.7,8,56,561,F,2
2.3,84,1,13.7,8,56,562,F,2
2.3,84,1,13.7,8,56,563,F,2
2.3,84,1,13.7,8,56,564,F,2
2.3,84,1,13.7,8,56,565,F,2
2.3,84,1,13.7,8,56,566,F,2
2.3,84,1,13.7,8,56,567,F,2
2.3,84,1,13.7,8,57,568,F,2
2.3,84,1,13.7,8,57,569,F,2
2.3,84,1,13.7,8,57,570,F,2
2.3,84,1,13.7,8,56,571,F,2
2.3,84,1,13.7,8,56,572,F,2
2.3,84,1,13.7,8,56,573,F,2
2.3,84,1,13.7,8,56,574,F,2
2.3,84,1,13.7,8,56,575,F,2
2.3,84,1,13.7,8,56,576,F,2
2.3,84,1,13.7,8,56,577,F,2
2.3,84,1,13.7,8,57,578,F,2
2.3,84,1,13.7,8,58,579,F,2
2.3,84,1,13.7,8,57,580,F,2
2.3,84,1,13.7,8,56,581,F,2
2.3,84,1,13.7,8,56,582,F,2
2.3,84,1,13.7,8,56,583,F,2
2.3,84,1,13.7,8,56,584,F,2
2.3,84,1,13.7,8,56,585,F,2
2.3,84,1,13.7,8,56,586,F,2
2.3,84,1,13.7,8,57,587,F,2
2.3,84,1,13.7,8,58,588,F,2
2.3,84,1,13.7,8,58,589,F,2
2.3,84,1,13.7,8,57,590,F,2
2.3,84,1,14.1,8,56,591,F,2
2.3,84,1,14.1,8,56,592,F,2
2.3,84,1,14.1,8,57,593,F,2
2.3,84,1,13.7,8,57,594,F,2
2.3,84,1,14.1,8,56,595,F,2
2.3,84,1,13.7,8,57,596,F,2
2.3,84,1,13.7,8,57,597,F,2
2.3,84,1,13.7,8,57,598,F,2
2.3,84,1,13.7,8,58,599,F,2
2.3,84,1,14.1,8,57,600,F,2
2.3,84,1,14.5,8,57,601,F,2
2.3,84,1,14.5,8,57,602,F,2
2.3,84,1,14.5,8,57,603,F,2
2.3,84,1,14.5,8,57,604,F,2
2.3,84,1,14.5,8,57,605,F,2
2.3,84,1,14.5,8,57,606,F,2
2.3,84,1,14.5,8,57,607,F,2
2.3,84,1,14.5,8,58,608,F,2
2.3,84,1,14.5,8,58,609,F,2
2.3,84,1,14.5,8,57,610,F,2
2.3,84,1,14.5,8,57,611,F,2
2.3,84,1,14.5,8,57,612,F,2
2.3,84,1,14.5,8,57,613,F,2
2.3,84,1,14.5,8,57,614,F,2
2.3,84,1,14.5,8,57,615,F,2
2.3,84,1,14.5,8,58,616,F,2
2.3,84,1,14.5,8,57,617,F,2
2.3,84,1,14.5,8,58,618,F,2
2.3,84,1,14.5,8,58,619,F,2
2.3,84,1,14.5,8,57,620,F,2
2.3,84,1,14.5,8,57,621,F,2
2.3,84,1,14.5,8,57,622,F,2
2.3,84,1,14.5,8,57,623,F,2
2.3,84,1,14.5,8,57,624,F,2
2.3,84,1,14.5,8,56,625,F,2
2.3,84,1,14.5,8,57,626,F,2
2.3,84,1,14.5,8,57,627,F,2
2.3,84,1,14.5,8,58,628,F,2
2.3,84,1,14.5,8,57,629,F,2
2.3,84,1,14.5,8,57,630,F,2
2.3,84,1,14.5,8,57,631,F,2
2.3,84,1,14.5,8,57,632,F,2
2.3,84,1,14.5,8,57,633,F,2
2.3,84,1,14.5,8,57,634,F,2
2.3,84,1,14.5,8,57,635,F,2
2.3,84,1,14.5,8,57,636,F,2
2.3,84,1,14.5,8,58,637,F,2
2.3,84,1,14.5,8,58,638,F,2
2.3,84,1,14.5,8,57,639,F,2
2.3,84,1,14.5,8,57,640,F,2
2.3,84,1,14.5,8,57,641,F,2
2.3,84,1,14.5,8,58,642,F,2
2.3,84,1,14.5,8,57,643,F,2
2.3,84,1,14.5,8,57,644,F,2
2.3,84,1,14.5,8,57,645,F,2
2.3,84,1,14.5,8,57,646,F,2
2.3,84,1,14.5,8,58,647,F,2
2.3,84,1,14.5,8,59,648,F,2
2.3,84,1,14.5,8,59,649,F,2
2.3,84,1,14.1,8,69,650,F,2
1.6,84,1,13.7,8,78,651,F,2
1.6,84,1,13.3,8,57,652,F,2
1.6,84,1,13.3,8,53,653,F,2
1.6,84,1,12.9,8,58,654,F,2
1.6,84,1,14.1,8,33,655,F,2
1.6,84,1,14.5,8,30,656,F,2
1.6,84,1,14.1,8,38,657,F,2
1.6,84,1,13.7,8,64,658,F,2
1.6,84,1,14.5,8,34,659,F,2
1.6,84,1,14.5,8,30,660,F,2
1.6,84,1,14.5,8,44,661,F,2
1.6,84,1,13.7,8,53,662,F,2
1.6,84,1,12.9,8,72,663,F,2
1.6,84,1,12.5,8,81,664,F,2
1.6,84,1,14.8,8,27,665,F,2
1.6,85,1,14.8,8,28,666,F,2
1.6,85,1,15.2,8,30,667,F,2
1.6,85,1,15.2,8,29,668,F,2
1.6,84,1,14.5,8,41,669,F,2
1.6,84,1,14.1,8,51,670,F,2
1.6,84,1,13.3,8,66,671,F,2
1.6,84,1,12.9,8,87,672,F,2
1.6,84,1,13.7,8,63,673,F,2
1.6,84,1,14.5,8,35,674,F,2
2.3,85,1,14.5,8,33,675,F,2
2.3,85,1,15.2,8,35,676,F,2
2.3,85,1,15.2,8,41,677,F,2
