Long_Term_Fuel_Trim_Bank1,Engine_coolant_temperature.1,Activation_of_Air_compressor,Torque_of_friction,Engine_soacking_time,Intake_air_pressure,Time(s),Class,Trip_ID
3.9,92,1,10.9,3,70,1652,D,2
3.9,92,1,10.9,3,70,1653,D,2
3.9,92,1,10.9,3,70,1654,D,2
3.9,92,1,10.9,3,69,1655,D,2
3.9,92,1,10.9,3,68,1656,D,2
3.9,92,1,11.3,3,47,1657,D,2
3.9,92,1,12.5,3,33,1658,D,2
3.9,92,1,12.5,3,32,1659,D,2
3.9,92,1,11.3,3,50,1660,D,2
3.9,92,1,10.9,3,67,1661,D,2
3.9,92,1,10.9,3,67,1662,D,2
3.9,92,1,10.9,3,58,1663,D,2
3.9,92,1,12.5,3,24,1664,D,2
3.1,92,1,12.5,3,29,1665,D,2
3.1,92,1,11.7,3,40,1666,D,2
3.9,92,1,11.3,3,54,1667,D,2
3.9,92,1,10.9,3,63,1668,D,2
3.9,92,1,10.9,3,67,1669,D,2
3.9,92,1,10.9,3,67,1670,D,2
3.9,92,1,10.9,3,67,1671,D,2
3.9,92,1,10.9,3,68,1672,D,2
3.9,92,1,11.3,3,54,1673,D,2
3.1,92,1,12.5,3,23,1674,D,2
3.1,92,1,12.5,3,30,1675,D,2
3.1,92,1,12.5,3,33,1676,D,2
3.1,92,1,12.5,3,30,1677,D,2
3.1,92,1,12.1,3,33,1678,D,2
3.1,92,1,10.9,3,63,1679,D,2
3.1,92,1,10.9,3,70,1680,D,2
3.1,92,1,10.9,3,72,1681,D,2
3.1,92,1,10.9,3,73,1682,D,2
3.1,92,1,10.9,3,72,1683,D,2
3.1,92,1,10.9,3,71,1684,D,2
3.1,92,1,10.9,3,60,1685,D,2
3.1,92,1,11.7,3,47,1686,D,2
3.1,92,1,10.9,3,61,1687,D,2
3.1,92,1,10.9,3,64,1688,D,2
3.1,91,1,10.9,3,56,1689,D,2
3.1,91,1,12.5,3,24,1690,D,2
3.1,91,1,12.5,3,31,1691,D,2
3.1,91,1,12.1,3,38,1692,D,2
3.1,91,1,10.5,3,73,1693,D,2
3.1,91,1,10.2,3,79,1694,D,2
3.1,91,1,10.2,3,80,1695,D,2
3.1,91,1,10.2,3,73,1696,D,2
3.1,91,1,12.1,3,28,1697,D,2
3.1,91,1,12.5,3,26,1698,D,2
3.1,91,1,11.7,3,32,1699,D,2
3.1,91,1,12.1,3,32,1700,D,2
3.1,91,1,10.9,3,54,1701,D,2
3.1,91,1,10.9,3,60,1702,D,2
3.1,91,1,11.7,3,36,1703,D,2
3.1,91,1,12.5,3,23,1704,D,2
3.1,91,1,12.5,3,31,1705,D,2
3.1,91,1,12.1,3,31,1706,D,2
3.1,91,1,11.7,3,32,1707,D,2
3.1,91,1,11.7,3,31,1708,D,2
3.1,91,1,11.7,3,31,1709,D,2
3.1,91,1,11.7,3,29,1710,D,2
3.1,91,1,11.7,3,34,1711,D,2
3.1,91,1,11.7,3,36,1712,D,2
3.1,91,1,11.7,3,34,1713,D,2
3.1,91,1,12.1,3,40,1714,D,2
3.1,91,1,10.9,3,69,1715,D,2
3.1,91,1,10.9,3,72,1716,D,2
3.1,91,1,10.9,3,71,1717,D,2
3.1,91,1,10.9,3,71,1718,D,2
3.1,91,1,10.9,3,70,1719,D,2
3.1,91,1,10.9,3,69,1720,D,2
3.1,91,1,11.7,3,65,1721,D,2
3.1,91,1,11.7,3,62,1722,D,2
3.1,91,1,12.5,3,25,1723,D,2
3.1,91,1,12.5,3,25,1724,D,2
3.1,91,1,12.5,3,36,1725,D,2
3.1,91,1,12.5,3,35,1726,D,2
3.1,91,1,12.5,3,33,1727,D,2
3.1,91,1,12.5,3,31,1728,D,2
3.1,91,1,12.5,3,32,1729,D,2
3.1,91,1,12.5,3,31,1730,D,2
3.1,91,1,12.5,3,31,1731,D,2
3.1,91,1,11.7,3,31,1732,D,2
3.1,91,1,11.7,3,30,1733,D,2
3.1,91,1,11.7,3,29,1734,D,2
3.1,91,1,11.3,3,34,1735,D,2
3.1,91,1,9.8,3,75,1736,D,2
3.1,91,1,9.4,3,85,1737,D,2
3.1,91,1,9.4,3,86,1738,D,2
3.1,91,1,10.2,3,74,1739,D,2
3.1,91,1,12.1,3,26,1740,D,2
3.1,91,1,12.5,3,29,1741,D,2
3.1,91,1,11.7,3,31,1742,D,2
3.1,91,1,11.7,3,32,1743,D,2
3.1,91,1,10.9,3,54,1744,D,2
3.1,91,1,12.1,3,27,1745,D,2
3.1,91,1,12.1,3,27,1746,D,2
2.3,91,1,12.1,3,27,1747,D,2
3.1,91,1,12.5,3,37,1748,D,2
3.1,91,1,12.9,3,32,1749,D,2
3.1,91,1,12.5,3,32,1750,D,2
3.1,91,1,11.7,3,56,1751,D,2
3.1,91,1,10.9,3,67,1752,D,2
3.1,91,1,10.9,3,68,1753,D,2
3.1,91,1,10.9,3,67,1754,D,2
3.1,91,1,10.9,3,66,1755,D,2
3.1,91,1,11.3,3,45,1756,D,2
3.1,91,1,12.5,3,24,1757,D,2
3.1,91,1,12.5,3,31,1758,D,2
3.1,91,1,12.5,3,27,1759,D,2
2.3,91,1,12.5,3,32,1760,D,2
3.1,91,1,12.5,3,37,1761,D,2
3.1,91,1,12.5,3,47,1762,D,2
3.1,91,1,12.5,3,50,1763,D,2
3.1,91,1,12.5,3,47,1764,D,2
3.1,91,1,12.5,3,42,1765,D,2
3.1,91,1,12.5,3,38,1766,D,2
3.1,91,1,12.5,3,38,1767,D,2
3.1,91,1,12.5,3,45,1768,D,2
3.1,91,1,12.5,3,52,1769,D,2
3.1,91,1,12.5,3,50,1770,D,2
3.1,91,1,12.5,3,45,1771,D,2
3.1,91,1,12.5,3,46,1772,D,2
3.1,91,1,12.5,3,50,1773,D,2
3.1,91,1,12.5,3,53,1774,D,2
3.1,91,1,12.5,3,53,1775,D,2
3.1,91,1,12.5,3,52,1776,D,2
3.1,91,1,12.5,3,52,1777,D,2
3.1,91,1,12.5,3,52,1778,D,2
3.1,91,1,12.5,3,53,1779,D,2
3.1,91,1,12.5,3,52,1780,D,2
3.1,91,1,12.5,3,55,1781,D,2
3.1,91,1,12.5,3,52,1782,D,2
3.1,91,1,12.5,3,48,1783,D,2
3.1,91,1,12.5,3,42,1784,D,2
3.1,91,1,12.5,3,42,1785,D,2
3.1,91,1,12.5,3,43,1786,D,2
3.1,91,1,12.5,3,43,1787,D,2
3.1,91,1,12.5,3,42,1788,D,2
3.1,91,1,12.5,3,41,1789,D,2
3.1,91,1,11.7,3,47,1790,D,2
3.1,91,1,10.9,3,55,1791,D,2
3.1,91,1,10.9,3,50,1792,D,2
3.1,91,1,11.3,3,34,1793,D,2
3.1,91,1,11.7,3,25,1794,D,2
3.1,91,1,11.7,3,28,1795,D,2
3.1,91,1,12.5,3,33,1796,D,2
3.1,91,1,12.5,3,36,1797,D,2
3.1,91,1,12.5,3,38,1798,D,2
3.1,91,1,12.1,3,40,1799,D,2
3.1,91,1,11.7,3,45,1800,D,2
3.1,91,1,11.7,3,43,1801,D,2
3.1,91,1,12.1,3,30,1802,D,2
3.1,91,1,12.5,3,25,1803,D,2
3.1,91,1,12.5,3,23,1804,D,2
3.1,91,1,12.5,3,23,1805,D,2
3.1,91,1,12.5,3,27,1806,D,2
3.1,91,1,12.5,3,34,1807,D,2
3.1,91,1,12.5,3,36,1808,D,2
3.1,91,1,12.5,3,38,1809,D,2
3.1,91,1,12.9,3,37,1810,D,2
3.1,91,1,12.9,3,38,1811,D,2
3.1,91,1,12.5,3,37,1812,D,2
3.1,91,1,12.5,3,36,1813,D,2
3.1,91,1,12.5,3,35,1814,D,2
3.1,91,1,12.5,3,33,1815,D,2
3.1,91,1,12.5,3,32,1816,D,2
3.1,91,1,12.5,3,31,1817,D,2
3.1,91,1,12.5,3,31,1818,D,2
3.1,91,1,12.5,3,32,1819,D,2
3.1,91,1,12.5,3,31,1820,D,2
3.1,91,1,12.5,3,32,1821,D,2
3.1,91,1,11.7,3,43,1822,D,2
3.1,91,1,11.7,3,48,1823,D,2
3.1,91,1,10.9,3,51,1824,D,2
3.1,91,1,10.5,3,64,1825,D,2
3.1,91,1,10.9,3,52,1826,D,2
3.1,91,1,12.1,3,27,1827,D,2
3.1,91,1,12.5,3,29,1828,D,2
3.1,91,1,12.5,3,31,1829,D,2
3.1,91,1,12.5,3,32,1830,D,2
3.1,91,1,12.5,3,32,1831,D,2
3.1,91,1,12.5,3,32,1832,D,2
3.1,91,1,12.5,3,33,1833,D,2
3.1,91,1,12.5,3,35,1834,D,2
3.1,91,1,11.3,3,59,1835,D,2
3.1,91,1,10.5,3,99,1836,D,2
3.1,91,1,10.9,3,95,1837,D,2
3.1,91,1,11.3,3,86,1838,D,2
3.1,91,1,10.5,3,92,1839,D,2
3.1,91,1,11.3,3,74,1840,D,2
3.1,91,1,12.5,3,24,1841,D,2
3.1,91,1,12.5,3,31,1842,D,2
3.1,91,1,12.5,3,30,1843,D,2
3.1,91,1,12.5,3,27,1844,D,2
3.1,91,1,12.5,3,27,1845,D,2
2.3,91,1,12.5,3,31,1846,D,2
3.1,91,1,12.9,3,35,1847,D,2
3.1,91,1,12.9,3,37,1848,D,2
3.1,91,1,12.5,3,47,1849,D,2
3.1,91,1,12.5,3,53,1850,D,2
3.1,91,1,12.9,3,51,1851,D,2
3.1,91,1,12.9,3,50,1852,D,2
3.1,91,1,12.9,3,51,1853,D,2
3.1,91,1,12.9,3,52,1854,D,2
3.1,91,1,12.9,3,53,1855,D,2
3.1,91,1,12.9,3,53,1856,D,2
3.1,91,1,12.9,3,52,1857,D,2
3.1,91,1,12.9,3,53,1858,D,2
3.1,91,1,12.5,3,53,1859,D,2
3.1,91,1,12.5,3,52,1860,D,2
3.1,91,1,12.5,3,53,1861,D,2
3.1,91,1,12.5,3,52,1862,D,2
3.1,91,1,12.5,3,53,1863,D,2
3.1,91,1,12.5,3,52,1864,D,2
3.1,91,1,12.5,3,53,1865,D,2
3.1,91,1,12.5,3,53,1866,D,2
3.1,91,1,12.5,3,52,1867,D,2
3.1,91,1,12.5,3,53,1868,D,2
3.1,91,1,12.5,3,52,1869,D,2
3.1,91,1,12.5,3,53,1870,D,2
3.1,91,1,12.5,3,53,1871,D,2
3.1,91,1,12.5,3,52,1872,D,2
3.1,91,1,12.5,3,53,1873,D,2
3.1,91,1,12.5,3,52,1874,D,2
3.1,91,1,12.5,3,53,1875,D,2
3.1,91,1,12.5,3,52,1876,D,2
3.1,91,1,12.5,3,53,1877,D,2
3.1,91,1,12.5,3,52,1878,D,2
3.1,91,1,12.5,3,53,1879,D,2
3.1,91,1,11.7,3,60,1880,D,2
3.1,91,1,10.5,3,73,1881,D,2
3.1,91,1,10.2,3,80,1882,D,2
3.1,91,1,10.5,3,74,1883,D,2
3.1,91,1,10.2,3,78,1884,D,2
3.1,91,1,10.9,3,75,1885,D,2
3.1,91,1,10.2,3,73,1886,D,2
3.9,91,1,10.2,3,73,1887,D,2
3.1,91,1,10.5,3,72,1888,D,2
3.1,91,1,10.9,3,54,1889,D,2
3.1,91,1,12.5,3,23,1890,D,2
3.1,91,1,12.5,3,30,1891,D,2
3.1,91,1,12.5,3,29,1892,D,2
3.1,91,1,12.1,3,43,1893,D,2
3.1,91,1,10.9,3,98,1894,D,2
3.9,91,1,11.3,3,94,1895,D,2
3.9,91,1,12.9,3,29,1896,D,2
3.1,91,1,12.5,3,30,1897,D,2
3.1,91,1,12.5,3,32,1898,D,2
3.1,91,1,11.7,3,60,1899,D,2
3.9,91,1,10.9,3,69,1900,D,2
3.9,91,1,10.9,3,67,1901,D,2
3.9,91,1,11.7,3,65,1902,D,2
3.9,91,1,10.9,3,68,1903,D,2
3.1,91,1,10.5,3,62,1904,D,2
3.1,91,1,12.1,3,25,1905,D,2
3.1,91,1,11.7,3,30,1906,D,2
3.1,91,1,11.7,3,31,1907,D,2
3.1,91,1,11.7,3,30,1908,D,2
3.1,91,1,11.7,3,28,1909,D,2
3.1,91,1,10.9,3,49,1910,D,2
3.9,91,1,9.4,3,80,1911,D,2
3.9,91,1,9.4,3,85,1912,D,2
3.9,91,1,9.4,3,87,1913,D,2
3.9,91,1,9.8,3,76,1914,D,2
3.9,91,1,10.2,3,68,1915,D,2
3.9,91,1,10.2,3,67,1916,D,2
3.1,91,1,10.9,3,44,1917,D,2
3.1,91,1,11.7,3,24,1918,D,2
3.1,91,1,11.7,3,31,1919,D,2
3.1,91,1,11.7,3,29,1920,D,2
3.1,91,1,11.7,3,26,1921,D,2
3.1,91,1,12.1,3,29,1922,D,2
3.1,91,1,12.5,3,34,1923,D,2
3.1,91,1,12.9,3,31,1924,D,2
3.1,91,1,12.9,3,34,1925,D,2
3.1,91,1,12.5,3,38,1926,D,2
3.1,91,1,12.5,3,47,1927,D,2
3.1,91,1,12.5,3,53,1928,D,2
3.1,91,1,12.5,3,47,1929,D,2
3.1,91,1,12.9,3,48,1930,D,2
3.1,91,1,12.5,3,53,1931,D,2
3.1,91,1,12.5,3,55,1932,D,2
3.1,91,1,12.5,3,54,1933,D,2
3.1,91,1,12.5,3,53,1934,D,2
3.1,91,1,12.5,3,54,1935,D,2
3.1,91,1,12.5,3,53,1936,D,2
3.1,91,1,12.5,3,54,1937,D,2
3.1,91,1,12.5,3,54,1938,D,2
3.1,91,1,12.5,3,54,1939,D,2
3.1,91,1,12.5,3,54,1940,D,2
3.1,91,1,12.5,3,54,1941,D,2
3.1,91,1,12.5,3,54,1942,D,2
3.1,91,1,12.5,3,54,1943,D,2
3.1,91,1,12.5,3,54,1944,D,2
3.1,91,1,12.5,3,54,1945,D,2
3.1,91,1,12.5,3,54,1946,D,2
3.1,91,1,12.5,3,54,1947,D,2
3.1,91,1,12.5,3,54,1948,D,2
3.1,91,1,12.5,3,54,1949,D,2
3.1,91,1,12.5,3,54,1950,D,2
3.1,91,1,12.5,3,53,1951,D,2
3.1,91,1,12.5,3,53,1952,D,2
3.1,91,1,12.5,3,53,1953,D,2
3.1,91,1,12.5,3,53,1954,D,2
3.1,91,1,12.5,3,52,1955,D,2
3.1,91,1,12.5,3,52,1956,D,2
3.1,91,1,12.5,3,52,1957,D,2
3.1,91,1,12.5,3,52,1958,D,2
3.1,91,1,12.5,3,51,1959,D,2
3.1,91,1,12.5,3,51,1960,D,2
3.1,91,1,12.5,3,51,1961,D,2
3.1,91,1,12.5,3,51,1962,D,2
3.1,91,1,12.5,3,51,1963,D,2
3.1,91,1,12.5,3,51,1964,D,2
3.1,91,1,12.5,3,51,1965,D,2
3.1,91,1,12.5,3,52,1966,D,2
3.1,91,1,12.5,3,52,1967,D,2
3.1,91,1,12.5,3,52,1968,D,2
3.1,91,1,12.5,3,52,1969,D,2
3.1,90,1,12.5,3,52,1970,D,2
3.1,90,1,12.5,3,52,1971,D,2
3.1,90,1,12.5,3,52,1972,D,2
3.1,90,1,12.5,3,52,1973,D,2
3.1,90,1,12.5,3,52,1974,D,2
3.1,90,1,12.5,3,52,1975,D,2
3.1,90,1,12.5,3,52,1976,D,2
3.1,90,1,12.5,3,52,1977,D,2
3.1,90,1,12.5,3,52,1978,D,2
3.1,90,1,12.5,3,52,1979,D,2
3.1,90,1,12.5,3,52,1980,D,2
3.1,90,1,12.5,3,52,1981,D,2
3.1,90,1,12.5,3,52,1982,D,2
3.1,90,1,12.5,3,52,1983,D,2
3.1,90,1,12.5,3,52,1984,D,2
3.1,90,1,12.5,3,52,1985,D,2
3.1,90,1,12.5,3,52,1986,D,2
3.1,90,1,12.5,3,52,1987,D,2
3.1,90,1,12.5,3,52,1988,D,2
3.1,90,1,12.5,3,53,1989,D,2
3.1,90,1,12.5,3,52,1990,D,2
3.1,90,1,12.5,3,52,1991,D,2
3.1,90,1,12.5,3,52,1992,D,2
3.1,90,1,12.5,3,52,1993,D,2
3.1,90,1,12.5,3,52,1994,D,2
3.1,90,1,12.5,3,52,1995,D,2
3.1,90,1,12.5,3,52,1996,D,2
3.1,90,1,12.5,3,52,1997,D,2
3.1,90,1,12.5,3,52,1998,D,2
3.1,90,1,12.5,3,52,1999,D,2
3.1,90,1,12.5,3,52,2000,D,2
3.1,90,1,12.5,3,52,2001,D,2
3.1,90,1,12.5,3,52,2002,D,2
3.1,90,1,12.5,3,52,2003,D,2
3.1,90,1,12.5,3,52,2004,D,2
3.1,90,1,12.5,3,52,2005,D,2
3.1,90,1,12.5,3,52,2006,D,2
3.1,90,1,12.5,3,52,2007,D,2
3.1,90,1,12.1,3,56,2008,D,2
3.1,90,1,10.9,3,74,2009,D,2
3.1,90,1,10.9,3,54,2010,D,2
3.9,90,1,10.9,3,68,2011,D,2
3.9,90,1,10.5,3,69,2012,D,2
3.9,90,1,10.5,3,71,2013,D,2
3.9,90,1,11.3,3,66,2014,D,2
3.9,90,1,10.2,3,81,2015,D,2
3.9,90,1,9.8,3,89,2016,D,2
3.9,90,1,10.2,3,78,2017,D,2
3.9,90,1,11.3,3,64,2018,D,2
3.9,90,1,10.9,3,99,2019,D,2
3.9,90,1,11.7,3,81,2020,D,2
3.9,90,1,13.3,3,22,2021,D,2
3.1,90,1,12.5,3,26,2022,D,2
3.1,90,1,11.7,3,36,2023,D,2
3.1,91,1,10.5,3,84,2024,D,2
3.9,91,1,10.9,3,89,2025,D,2
3.1,91,1,12.5,3,26,2026,D,2
3.1,91,1,11.7,3,36,2027,D,2
3.1,91,1,11.3,3,45,2028,D,2
3.1,91,1,10.9,3,52,2029,D,2
3.1,91,1,11.7,3,35,2030,D,2
3.1,91,1,11.3,3,41,2031,D,2
3.9,91,1,9.8,3,81,2032,D,2
3.9,91,1,9.8,3,77,2033,D,2
3.1,90,1,10.9,3,49,2034,D,2
3.1,90,1,11.7,3,27,2035,D,2
3.1,90,1,11.7,3,27,2036,D,2
3.1,90,1,11.7,3,27,2037,D,2
3.1,90,1,11.7,3,26,2038,D,2
3.1,90,1,12.5,3,37,2039,D,2
3.1,90,1,12.5,3,33,2040,D,2
3.1,90,1,12.9,3,36,2041,D,2
3.1,90,1,12.5,3,57,2042,D,2
3.1,90,1,12.5,3,54,2043,D,2
3.1,90,1,12.5,3,53,2044,D,2
3.1,90,1,11.7,3,63,2045,D,2
3.9,90,1,11.3,3,61,2046,D,2
3.1,90,1,11.7,3,46,2047,D,2
3.1,90,1,11.7,3,36,2048,D,2
3.1,90,1,10.9,3,51,2049,D,2
3.1,90,1,10.9,3,53,2050,D,2
3.1,90,1,11.7,3,47,2051,D,2
3.1,90,1,11.7,3,44,2052,D,2
3.1,90,1,11.7,3,45,2053,D,2
3.1,90,1,11.7,3,44,2054,D,2
3.1,90,1,12.1,3,30,2055,D,2
3.1,90,1,12.5,3,26,2056,D,2
3.1,90,1,12.5,3,26,2057,D,2
3.1,90,1,12.5,3,31,2058,D,2
3.1,90,1,11.7,3,49,2059,D,2
3.1,90,1,12.5,3,29,2060,D,2
3.1,90,1,12.5,3,30,2061,D,2
3.1,90,1,12.9,3,35,2062,D,2
3.1,90,1,12.9,3,38,2063,D,2
3.1,90,1,12.9,3,44,2064,D,2
3.1,90,1,12.9,3,46,2065,D,2
3.1,91,1,12.9,3,54,2066,D,2
3.1,91,1,12.9,3,52,2067,D,2
3.1,91,1,12.5,3,52,2068,D,2
3.1,91,1,12.1,3,56,2069,D,2
3.9,91,1,11.7,3,55,2070,D,2
3.9,91,1,10.9,3,62,2071,D,2
3.9,90,1,11.3,3,66,2072,D,2
3.9,90,1,10.9,3,65,2073,D,2
3.1,90,1,12.1,3,32,2074,D,2
3.1,91,1,12.5,3,26,2075,D,2
3.1,91,1,12.5,3,27,2076,D,2
3.1,91,1,12.5,3,30,2077,D,2
3.1,91,1,12.1,3,42,2078,D,2
3.1,91,1,11.7,3,52,2079,D,2
3.1,91,1,11.7,3,51,2080,D,2
3.1,91,1,11.7,3,48,2081,D,2
3.1,91,1,12.1,3,32,2082,D,2
3.1,91,1,12.5,3,32,2083,D,2
3.1,91,1,12.5,3,36,2084,D,2
3.1,91,1,12.9,3,39,2085,D,2
3.1,91,1,12.9,3,41,2086,D,2
3.1,91,1,12.9,3,43,2087,D,2
3.1,91,1,12.5,3,41,2088,D,2
3.1,91,1,12.9,3,42,2089,D,2
3.1,91,1,12.9,3,41,2090,D,2
3.1,91,1,12.5,3,54,2091,D,2
3.1,91,1,12.5,3,54,2092,D,2
3.1,91,1,12.9,3,51,2093,D,2
3.1,91,1,12.5,3,52,2094,D,2
3.1,91,1,12.5,3,51,2095,D,2
3.1,91,1,12.5,3,51,2096,D,2
3.1,91,1,12.5,3,52,2097,D,2
3.1,91,1,12.5,3,52,2098,D,2
3.1,91,1,12.5,3,52,2099,D,2
3.1,91,1,12.5,3,52,2100,D,2
3.1,91,1,12.5,3,51,2101,D,2
3.1,91,1,12.5,3,52,2102,D,2
3.1,91,1,12.5,3,52,2103,D,2
3.1,91,1,12.5,3,52,2104,D,2
3.1,91,1,12.5,3,52,2105,D,2
3.1,91,1,12.5,3,51,2106,D,2
3.1,91,1,12.5,3,51,2107,D,2
3.1,91,1,12.5,3,52,2108,D,2
2.3,82,0,10.2,3,0,1,D,3
3.9,82,0,10.2,3,0,2,D,3
3.9,82,0,9.0,3,0,3,D,3
3.9,82,0,9.0,3,0,4,D,3
4.7,82,1,10.2,3,0,5,D,3
4.7,82,1,14.1,3,0,6,D,3
3.9,82,1,14.5,3,0,7,D,3
3.9,82,1,16.4,3,0,8,D,3
3.9,82,1,18.4,3,0,9,D,3
3.1,82,1,19.9,3,0,10,D,3
3.1,81,1,20.3,3,0,11,D,3
3.1,81,1,19.1,3,0,12,D,3
3.1,81,1,18.8,3,0,13,D,3
3.1,81,1,18.4,3,0,14,D,3
3.1,81,1,18.0,3,0,15,D,3
3.1,81,1,18.0,3,0,16,D,3
3.1,81,1,18.0,3,0,17,D,3
3.1,81,1,18.0,3,0,18,D,3
3.1,81,1,18.0,3,0,19,D,3
3.1,81,1,18.0,3,0,20,D,3
3.1,81,1,18.0,3,0,21,D,3
3.1,81,1,18.0,3,0,22,D,3
3.1,81,1,18.0,3,0,23,D,3
3.1,81,1,18.0,3,0,24,D,3
3.9,81,1,17.2,3,0,25,D,3
3.1,81,1,17.2,3,0,26,D,3
2.3,81,1,16.8,3,16,27,D,3
2.3,81,1,15.6,3,29,28,D,3
2.3,81,1,15.6,3,30,29,D,3
2.3,81,1,16.0,3,25,30,D,3
2.3,81,1,15.2,3,21,31,D,3
3.1,81,1,15.6,3,8,32,D,3
3.1,81,1,15.6,3,0,33,D,3
3.9,82,1,15.6,3,0,34,D,3
3.9,82,1,15.2,3,0,35,D,3
3.9,82,1,15.2,3,0,36,D,3
3.1,82,1,15.2,3,0,37,D,3
2.3,82,1,14.8,3,30,38,D,3
3.1,82,1,15.2,3,1,39,D,3
3.9,82,1,15.2,3,0,40,D,3
3.9,82,1,15.2,3,0,41,D,3
3.1,82,1,15.2,3,29,42,D,3
3.1,82,1,15.2,3,1,43,D,3
3.9,82,1,15.6,3,0,44,D,3
3.9,82,1,15.6,3,0,45,D,3
3.1,82,1,15.2,3,21,46,D,3
2.3,82,1,15.2,3,17,47,D,3
3.1,82,1,15.6,3,0,48,D,3
3.9,82,1,15.6,3,0,49,D,3
3.9,82,1,15.6,3,0,50,D,3
3.9,82,1,15.6,3,0,51,D,3
3.9,82,1,15.6,3,0,52,D,3
3.1,82,1,15.2,3,0,53,D,3
3.1,82,1,15.6,3,0,54,D,3
3.1,82,1,15.6,3,0,55,D,3
3.1,82,1,15.6,3,3,56,D,3
3.1,82,1,15.6,3,6,57,D,3
3.1,82,1,15.6,3,14,58,D,3
3.1,82,1,16.0,3,17,59,D,3
3.1,82,1,16.4,3,18,60,D,3
3.1,82,1,17.2,3,8,61,D,3
3.1,82,1,16.0,3,0,62,D,3
3.1,82,1,15.6,3,0,63,D,3
3.1,82,1,15.6,3,0,64,D,3
3.1,82,1,15.6,3,0,65,D,3
3.1,82,1,15.6,3,0,66,D,3
3.1,82,1,16.4,3,0,67,D,3
3.9,82,1,17.2,3,0,68,D,3
3.9,82,1,17.2,3,0,69,D,3
3.9,82,1,17.2,3,0,70,D,3
3.9,82,1,17.2,3,0,71,D,3
3.9,82,1,17.2,3,0,72,D,3
3.9,82,1,17.2,3,0,73,D,3
3.1,82,1,17.2,3,0,74,D,3
3.1,82,1,17.2,3,0,75,D,3
3.9,82,1,16.4,3,0,76,D,3
3.1,82,1,15.6,3,7,77,D,3
2.3,82,1,15.2,3,60,78,D,3
2.3,82,1,16.0,3,46,79,D,3
2.3,82,1,15.6,3,59,80,D,3
2.3,82,1,15.6,3,70,81,D,3
2.3,82,1,16.0,3,70,82,D,3
2.3,82,1,16.0,3,70,83,D,3
2.3,82,1,15.6,3,70,84,D,3
2.3,82,1,16.4,3,60,85,D,3
2.3,82,1,18.0,3,0,86,D,3
2.3,82,1,16.0,3,53,87,D,3
2.3,82,1,15.2,3,70,88,D,3
2.3,83,1,15.6,3,67,89,D,3
2.3,83,1,16.8,3,6,90,D,3
2.3,83,1,15.6,3,58,91,D,3
2.3,83,1,15.2,3,88,92,D,3
2.3,83,1,16.0,3,34,93,D,3
3.1,83,1,16.8,3,0,94,D,3
3.1,83,1,16.4,3,0,95,D,3
3.1,83,1,16.4,3,0,96,D,3
3.1,83,1,16.4,3,0,97,D,3
3.9,83,1,16.4,3,0,98,D,3
3.9,83,1,16.4,3,0,99,D,3
3.9,83,1,16.4,3,0,100,D,3
3.9,83,1,16.4,3,0,101,D,3
3.9,83,1,16.4,3,0,102,D,3
3.1,83,1,16.0,3,0,103,D,3
3.1,83,1,16.4,3,26,104,D,3
3.1,83,1,15.6,3,26,105,D,3
3.1,83,1,15.6,3,19,106,D,3
3.1,83,1,16.0,3,9,107,D,3
2.3,83,1,16.0,3,28,108,D,3
2.3,83,1,15.6,3,12,109,D,3
3.1,83,1,16.4,3,0,110,D,3
3.9,83,1,15.6,3,0,111,D,3
3.9,83,1,15.6,3,0,112,D,3
3.1,83,1,15.6,3,0,113,D,3
3.1,83,1,15.6,3,0,114,D,3
2.3,83,1,14.8,3,63,115,D,3
2.3,83,1,16.0,3,0,116,D,3
3.1,83,1,16.4,3,10,117,D,3
3.1,83,1,16.4,3,12,118,D,3
2.3,83,1,16.0,3,22,119,D,3
2.3,83,1,16.0,3,5,120,D,3
3.1,83,1,16.4,3,0,121,D,3
3.1,83,1,16.0,3,0,122,D,3
2.3,83,1,15.2,3,51,123,D,3
2.3,83,1,15.2,3,50,124,D,3
2.3,83,1,15.2,3,42,125,D,3
2.3,83,1,15.6,3,42,126,D,3
2.3,83,1,15.6,3,43,127,D,3
2.3,83,1,15.6,3,43,128,D,3
2.3,83,1,15.6,3,43,129,D,3
2.3,83,1,16.4,3,12,130,D,3
3.1,83,1,16.8,3,1,131,D,3
3.1,83,1,16.8,3,15,132,D,3
3.1,83,1,16.4,3,16,133,D,3
3.1,83,1,17.2,3,0,134,D,3
3.1,83,1,17.2,3,0,135,D,3
3.1,83,1,17.2,3,0,136,D,3
3.9,83,1,17.2,3,0,137,D,3
3.1,83,1,16.4,3,0,138,D,3
3.9,83,1,16.4,3,0,139,D,3
3.1,83,1,16.4,3,0,140,D,3
2.3,83,1,15.6,3,48,141,D,3
2.3,83,1,15.2,3,70,142,D,3
2.3,83,1,15.6,3,82,143,D,3
2.3,83,1,15.6,3,85,144,D,3
2.3,83,1,15.6,3,80,145,D,3
2.3,83,1,16.4,3,24,146,D,3
2.3,83,1,15.6,3,41,147,D,3
2.3,83,1,14.5,3,50,148,D,3
2.3,83,1,14.1,3,49,149,D,3
2.3,83,1,14.5,3,27,150,D,3
2.3,83,1,15.6,3,0,151,D,3
3.1,83,1,16.4,3,0,152,D,3
3.1,83,1,16.4,3,0,153,D,3
3.1,83,1,16.4,3,0,154,D,3
